user_id,monthly_income,category,subcategory,expense_name,amount,frequency,monthly_equivalent
296,6310.72,wants,gifts,gifts,204.55,monthly,204.55
296,6310.72,wants,other,other,42.03,biweekly,91.21
297,4517.53,needs,groceries,groceries,95.79,weekly,414.77
297,4517.53,needs,rent/mortgage,rent_mortgage,1120.08,monthly,1120.08
297,4517.53,needs,utilities,utilities,206.41,monthly,206.41
297,4517.53,needs,gas/transport,gas_transport,261.85,monthly,261.85
297,4517.53,needs,insurance,insurance,61.77,weekly,267.46
297,4517.53,needs,bills,bills,52.98,weekly,229.4
297,4517.53,needs,healthcare,healthcare,49.2,biweekly,106.76
297,4517.53,needs,other,other,25.17,weekly,108.99
297,4517.53,wants,dining out,dining_out,141.65,biweekly,307.38
297,4517.53,wants,entertainment,entertainment,82.46,one time,82.46
297,4517.53,wants,shopping,shopping,209.26,monthly,209.26
297,4517.53,wants,subscriptions,subscriptions,30.9,weekly,133.8
297,4517.53,wants,hobbies,hobbies,105.66,monthly,105.66
297,4517.53,wants,travel,travel,141.17,monthly,141.17
297,4517.53,wants,personal care,personal_care,80.66,biweekly,175.03
297,4517.53,wants,gifts,gifts,99.21,one time,99.21
297,4517.53,wants,other,other,95.41,monthly,95.41
298,2082.89,needs,groceries,groceries,178.19,monthly,178.19
298,2082.89,needs,rent/mortgage,rent_mortgage,197.89,biweekly,429.42
298,2082.89,needs,utilities,utilities,92.9,one time,92.9
298,2082.89,needs,gas/transport,gas_transport,91.35,one time,91.35
298,2082.89,needs,insurance,insurance,42.21,biweekly,91.6
298,2082.89,needs,bills,bills,75.52,monthly,75.52
298,2082.89,needs,healthcare,healthcare,52.78,monthly,52.78
298,2082.89,wants,dining out,dining_out,183.02,monthly,183.02
298,2082.89,wants,entertainment,entertainment,65.11,monthly,65.11
298,2082.89,wants,subscriptions,subscriptions,30.92,biweekly,67.1
298,2082.89,wants,hobbies,hobbies,24.65,weekly,106.73
298,2082.89,wants,travel,travel,68.93,monthly,68.93
298,2082.89,wants,personal care,personal_care,94.11,one time,94.11
298,2082.89,wants,gifts,gifts,58.67,one time,58.67
298,2082.89,wants,other,other,8.33,weekly,36.07
299,7558.73,needs,groceries,groceries,601.99,one time,601.99
299,7558.73,needs,rent/mortgage,rent_mortgage,492.09,weekly,2130.75
299,7558.73,needs,utilities,utilities,396.08,monthly,396.08
299,7558.73,needs,gas/transport,gas_transport,517.7,monthly,517.7
299,7558.73,needs,insurance,insurance,428.58,monthly,428.58
299,7558.73,needs,bills,bills,373.51,monthly,373.51
299,7558.73,needs,healthcare,healthcare,222.6,monthly,222.6
299,7558.73,needs,other,other,30.29,weekly,131.16
299,7558.73,wants,dining out,dining_out,606.74,monthly,606.74
299,7558.73,wants,entertainment,entertainment,161.09,biweekly,349.57
299,7558.73,wants,shopping,shopping,677.92,monthly,677.92
299,7558.73,wants,subscriptions,subscriptions,261.1,monthly,261.1
299,7558.73,wants,hobbies,hobbies,395.59,one time,395.59
299,7558.73,wants,travel,travel,53.22,biweekly,115.49
299,7558.73,wants,gifts,gifts,271.85,monthly,271.85
299,7558.73,wants,other,other,200.73,monthly,200.73
300,9645.74,needs,groceries,groceries,883.86,monthly,883.86
300,9645.74,needs,rent/mortgage,rent_mortgage,1078.98,biweekly,2341.39
300,9645.74,needs,utilities,utilities,514.96,monthly,514.96
300,9645.74,needs,gas/transport,gas_transport,330.32,biweekly,716.79
300,9645.74,needs,insurance,insurance,602.76,monthly,602.76
300,9645.74,needs,bills,bills,447.37,monthly,447.37
300,9645.74,needs,healthcare,healthcare,242.88,monthly,242.88
300,9645.74,needs,other,other,153.39,monthly,153.39
300,9645.74,wants,dining out,dining_out,380.8,monthly,380.8
300,9645.74,wants,entertainment,entertainment,294.21,monthly,294.21
300,9645.74,wants,shopping,shopping,648.19,monthly,648.19
300,9645.74,wants,subscriptions,subscriptions,83.56,biweekly,181.33
300,9645.74,wants,hobbies,hobbies,276.36,monthly,276.36
300,9645.74,wants,personal care,personal_care,431.35,monthly,431.35
300,9645.74,wants,gifts,gifts,303.97,monthly,303.97
300,9645.74,wants,other,other,169.55,one time,169.55
301,3157.38,needs,groceries,groceries,53.25,weekly,230.57
301,3157.38,needs,rent/mortgage,rent_mortgage,1055.93,one time,1055.93
301,3157.38,needs,utilities,utilities,127.07,monthly,127.07
301,3157.38,needs,gas/transport,gas_transport,151.93,monthly,151.93
301,3157.38,needs,insurance,insurance,35.13,weekly,152.11
301,3157.38,needs,bills,bills,34.27,weekly,148.39
301,3157.38,needs,healthcare,healthcare,88.76,one time,88.76
301,3157.38,needs,childcare,childcare,118.18,monthly,118.18
301,3157.38,wants,entertainment,entertainment,111.29,monthly,111.29
301,3157.38,wants,subscriptions,subscriptions,23.89,weekly,103.44
301,3157.38,wants,travel,travel,128.02,monthly,128.02
301,3157.38,wants,personal care,personal_care,46.85,biweekly,101.66
301,3157.38,wants,gifts,gifts,82.17,monthly,82.17
302,2307.01,needs,groceries,groceries,89.7,biweekly,194.65
302,2307.01,needs,rent/mortgage,rent_mortgage,334.72,biweekly,726.34
302,2307.01,needs,utilities,utilities,127.8,monthly,127.8
302,2307.01,needs,gas/transport,gas_transport,48.29,biweekly,104.79
302,2307.01,needs,insurance,insurance,128.48,monthly,128.48
302,2307.01,needs,bills,bills,77.6,monthly,77.6
302,2307.01,needs,healthcare,healthcare,25.75,biweekly,55.88
302,2307.01,wants,dining out,dining_out,87.56,monthly,87.56
302,2307.01,wants,shopping,shopping,135.73,one time,135.73
302,2307.01,wants,subscriptions,subscriptions,40.03,monthly,40.03
302,2307.01,wants,hobbies,hobbies,13.2,biweekly,28.64
302,2307.01,wants,travel,travel,17.06,weekly,73.87
302,2307.01,wants,gifts,gifts,81.84,monthly,81.84
303,4120.27,needs,groceries,groceries,231.61,biweekly,502.59
303,4120.27,needs,rent/mortgage,rent_mortgage,233.86,weekly,1012.61
303,4120.27,needs,utilities,utilities,222.97,monthly,222.97
303,4120.27,needs,gas/transport,gas_transport,263.9,monthly,263.9
303,4120.27,needs,insurance,insurance,47.9,weekly,207.41
303,4120.27,needs,bills,bills,57.99,biweekly,125.84
303,4120.27,needs,healthcare,healthcare,52.85,biweekly,114.68
303,4120.27,needs,childcare,childcare,142.8,one time,142.8
303,4120.27,needs,other,other,20.48,weekly,88.68
303,4120.27,wants,dining out,dining_out,169.0,biweekly,366.73
303,4120.27,wants,shopping,shopping,411.31,monthly,411.31
303,4120.27,wants,travel,travel,65.43,monthly,65.43
303,4120.27,wants,personal care,personal_care,73.25,monthly,73.25
303,4120.27,wants,gifts,gifts,127.99,monthly,127.99
303,4120.27,wants,other,other,104.11,monthly,104.11
304,4343.07,needs,groceries,groceries,438.43,monthly,438.43
304,4343.07,needs,rent/mortgage,rent_mortgage,237.69,weekly,1029.2
304,4343.07,needs,utilities,utilities,64.91,weekly,281.06
304,4343.07,needs,gas/transport,gas_transport,138.03,biweekly,299.53
304,4343.07,needs,insurance,insurance,208.52,monthly,208.52
304,4343.07,needs,bills,bills,177.98,monthly,177.98
304,4343.07,needs,healthcare,healthcare,108.59,monthly,108.59
304,4343.07,needs,other,other,17.11,weekly,74.09
304,4343.07,wants,dining out,dining_out,68.37,biweekly,148.36
304,4343.07,wants,shopping,shopping,96.26,weekly,416.81
304,4343.07,wants,subscriptions,subscriptions,124.88,monthly,124.88
304,4343.07,wants,travel,travel,31.94,weekly,138.3
304,4343.07,wants,personal care,personal_care,25.12,weekly,108.77
304,4343.07,wants,other,other,156.27,monthly,156.27
305,1940.49,needs,groceries,groceries,181.53,monthly,181.53
305,1940.49,needs,rent/mortgage,rent_mortgage,697.27,monthly,697.27
305,1940.49,needs,utilities,utilities,103.27,monthly,103.27
305,1940.49,needs,gas/transport,gas_transport,68.62,biweekly,148.91
305,1940.49,needs,insurance,insurance,112.12,monthly,112.12
305,1940.49,needs,bills,bills,29.93,biweekly,64.95
305,1940.49,needs,healthcare,healthcare,50.48,one time,50.48
305,1940.49,needs,other,other,34.04,monthly,34.04
305,1940.49,wants,dining out,dining_out,129.24,monthly,129.24
305,1940.49,wants,shopping,shopping,27.68,weekly,119.85
305,1940.49,wants,subscriptions,subscriptions,57.54,monthly,57.54
305,1940.49,wants,travel,travel,19.95,biweekly,43.29
305,1940.49,wants,personal care,personal_care,23.65,weekly,102.4
305,1940.49,wants,other,other,32.3,monthly,32.3
306,4532.03,needs,groceries,groceries,126.2,weekly,546.45
306,4532.03,needs,rent/mortgage,rent_mortgage,267.81,weekly,1159.62
306,4532.03,needs,utilities,utilities,184.6,one time,184.6
306,4532.03,needs,gas/transport,gas_transport,63.66,weekly,275.65
306,4532.03,needs,insurance,insurance,270.26,monthly,270.26
306,4532.03,needs,bills,bills,171.65,monthly,171.65
306,4532.03,needs,healthcare,healthcare,24.39,weekly,105.61
306,4532.03,needs,other,other,81.54,monthly,81.54
306,4532.03,wants,dining out,dining_out,89.28,weekly,386.58
306,4532.03,wants,entertainment,entertainment,19.2,weekly,83.14
306,4532.03,wants,shopping,shopping,129.67,monthly,129.67
306,4532.03,wants,hobbies,hobbies,14.35,weekly,62.14
306,4532.03,wants,travel,travel,99.72,monthly,99.72
306,4532.03,wants,personal care,personal_care,36.17,weekly,156.62
306,4532.03,wants,gifts,gifts,93.06,monthly,93.06
306,4532.03,wants,other,other,14.38,biweekly,31.2
307,3291.81,needs,groceries,groceries,93.8,weekly,406.15
307,3291.81,needs,rent/mortgage,rent_mortgage,265.91,weekly,1151.39
307,3291.81,needs,utilities,utilities,147.76,one time,147.76
307,3291.81,needs,gas/transport,gas_transport,227.65,monthly,227.65
307,3291.81,needs,insurance,insurance,44.41,weekly,192.3
307,3291.81,needs,bills,bills,124.16,one time,124.16
307,3291.81,needs,healthcare,healthcare,95.35,monthly,95.35
307,3291.81,wants,dining out,dining_out,267.04,monthly,267.04
307,3291.81,wants,travel,travel,27.17,weekly,117.65
307,3291.81,wants,gifts,gifts,7.59,weekly,32.86
307,3291.81,wants,other,other,81.49,monthly,81.49
308,2870.6,needs,groceries,groceries,263.81,monthly,263.81
308,2870.6,needs,rent/mortgage,rent_mortgage,145.17,weekly,628.59
308,2870.6,needs,utilities,utilities,161.49,monthly,161.49
308,2870.6,needs,gas/transport,gas_transport,166.16,monthly,166.16
308,2870.6,needs,insurance,insurance,179.53,monthly,179.53
308,2870.6,needs,bills,bills,23.17,weekly,100.33
308,2870.6,needs,healthcare,healthcare,14.53,weekly,62.91
308,2870.6,wants,dining out,dining_out,58.02,monthly,58.02
308,2870.6,wants,entertainment,entertainment,145.97,monthly,145.97
308,2870.6,wants,shopping,shopping,81.85,biweekly,177.61
308,2870.6,wants,hobbies,hobbies,148.14,monthly,148.14
308,2870.6,wants,travel,travel,27.31,one time,27.31
308,2870.6,wants,personal care,personal_care,16.64,weekly,72.05
308,2870.6,wants,other,other,90.36,monthly,90.36
309,5963.37,needs,groceries,groceries,111.96,weekly,484.79
309,5963.37,needs,rent/mortgage,rent_mortgage,1728.71,monthly,1728.71
309,5963.37,needs,utilities,utilities,115.7,biweekly,251.07
309,5963.37,needs,gas/transport,gas_transport,256.94,monthly,256.94
309,5963.37,needs,insurance,insurance,73.79,weekly,319.51
309,5963.37,needs,bills,bills,286.59,monthly,286.59
309,5963.37,needs,healthcare,healthcare,230.24,monthly,230.24
309,5963.37,needs,other,other,60.05,biweekly,130.31
309,5963.37,wants,entertainment,entertainment,412.46,monthly,412.46
309,5963.37,wants,shopping,shopping,353.59,monthly,353.59
309,5963.37,wants,subscriptions,subscriptions,182.99,monthly,182.99
309,5963.37,wants,hobbies,hobbies,207.96,one time,207.96
309,5963.37,wants,personal care,personal_care,262.93,monthly,262.93
309,5963.37,wants,other,other,39.58,monthly,39.58
310,14014.66,needs,groceries,groceries,802.36,biweekly,1741.12
310,14014.66,needs,rent/mortgage,rent_mortgage,2974.25,monthly,2974.25
310,14014.66,needs,utilities,utilities,854.29,monthly,854.29
310,14014.66,needs,gas/transport,gas_transport,459.66,biweekly,997.46
310,14014.66,needs,insurance,insurance,322.32,biweekly,699.43
310,14014.66,needs,bills,bills,123.97,weekly,536.79
310,14014.66,needs,healthcare,healthcare,518.93,monthly,518.93
310,14014.66,needs,childcare,childcare,322.18,biweekly,699.13
310,14014.66,needs,other,other,129.39,biweekly,280.78
310,14014.66,wants,dining out,dining_out,687.34,monthly,687.34
310,14014.66,wants,entertainment,entertainment,223.89,weekly,969.44
310,14014.66,wants,subscriptions,subscriptions,278.58,monthly,278.58
310,14014.66,wants,travel,travel,201.0,monthly,201.0
310,14014.66,wants,personal care,personal_care,93.16,weekly,403.38
310,14014.66,wants,gifts,gifts,272.97,one time,272.97
310,14014.66,wants,other,other,113.35,biweekly,245.97
311,5098.43,needs,groceries,groceries,377.29,one time,377.29
311,5098.43,needs,rent/mortgage,rent_mortgage,397.15,weekly,1719.66
311,5098.43,needs,utilities,utilities,90.53,biweekly,196.45
311,5098.43,needs,gas/transport,gas_transport,81.59,weekly,353.28
311,5098.43,needs,insurance,insurance,71.16,weekly,308.12
311,5098.43,needs,bills,bills,254.33,monthly,254.33
311,5098.43,needs,healthcare,healthcare,36.97,weekly,160.08
311,5098.43,needs,other,other,16.85,weekly,72.96
311,5098.43,wants,entertainment,entertainment,61.99,weekly,268.42
311,5098.43,wants,shopping,shopping,260.59,monthly,260.59
311,5098.43,wants,hobbies,hobbies,109.69,monthly,109.69
311,5098.43,wants,travel,travel,74.33,monthly,74.33
311,5098.43,wants,personal care,personal_care,268.65,monthly,268.65
311,5098.43,wants,gifts,gifts,22.44,weekly,97.17
311,5098.43,wants,other,other,114.32,one time,114.32
312,2249.73,needs,groceries,groceries,157.79,monthly,157.79
312,2249.73,needs,rent/mortgage,rent_mortgage,718.45,monthly,718.45
312,2249.73,needs,utilities,utilities,108.74,monthly,108.74
312,2249.73,needs,gas/transport,gas_transport,49.1,biweekly,106.55
312,2249.73,needs,insurance,insurance,145.89,monthly,145.89
312,2249.73,needs,bills,bills,85.82,one time,85.82
312,2249.73,needs,healthcare,healthcare,22.52,biweekly,48.87
312,2249.73,wants,dining out,dining_out,158.7,monthly,158.7
312,2249.73,wants,entertainment,entertainment,116.32,monthly,116.32
312,2249.73,wants,shopping,shopping,71.65,one time,71.65
312,2249.73,wants,subscriptions,subscriptions,7.15,weekly,30.96
312,2249.73,wants,hobbies,hobbies,23.91,weekly,103.53
312,2249.73,wants,travel,travel,26.82,biweekly,58.2
312,2249.73,wants,personal care,personal_care,18.62,weekly,80.62
312,2249.73,wants,gifts,gifts,18.91,biweekly,41.03
312,2249.73,wants,other,other,14.8,biweekly,32.12
313,3852.0,needs,groceries,groceries,86.9,weekly,376.28
313,3852.0,needs,rent/mortgage,rent_mortgage,320.59,weekly,1388.15
313,3852.0,needs,utilities,utilities,218.84,one time,218.84
313,3852.0,needs,gas/transport,gas_transport,228.94,monthly,228.94
313,3852.0,needs,insurance,insurance,65.32,biweekly,141.74
313,3852.0,needs,bills,bills,28.91,weekly,125.18
313,3852.0,needs,healthcare,healthcare,129.14,monthly,129.14
313,3852.0,needs,childcare,childcare,112.95,monthly,112.95
313,3852.0,needs,other,other,17.36,weekly,75.17
313,3852.0,wants,entertainment,entertainment,223.69,monthly,223.69
313,3852.0,wants,shopping,shopping,147.13,monthly,147.13
313,3852.0,wants,hobbies,hobbies,95.37,one time,95.37
313,3852.0,wants,personal care,personal_care,69.51,monthly,69.51
313,3852.0,wants,gifts,gifts,120.96,monthly,120.96
314,6002.39,needs,groceries,groceries,459.96,monthly,459.96
314,6002.39,needs,rent/mortgage,rent_mortgage,1628.11,one time,1628.11
314,6002.39,needs,utilities,utilities,342.43,monthly,342.43
314,6002.39,needs,gas/transport,gas_transport,346.98,monthly,346.98
314,6002.39,needs,insurance,insurance,382.5,monthly,382.5
314,6002.39,needs,bills,bills,135.43,biweekly,293.88
314,6002.39,needs,healthcare,healthcare,33.56,weekly,145.31
314,6002.39,needs,other,other,34.66,weekly,150.08
314,6002.39,wants,entertainment,entertainment,108.29,one time,108.29
314,6002.39,wants,shopping,shopping,322.85,one time,322.85
314,6002.39,wants,hobbies,hobbies,29.21,biweekly,63.39
314,6002.39,wants,travel,travel,310.83,monthly,310.83
314,6002.39,wants,personal care,personal_care,116.72,monthly,116.72
314,6002.39,wants,gifts,gifts,215.3,monthly,215.3
314,6002.39,wants,other,other,96.42,monthly,96.42
315,3710.35,needs,groceries,groceries,110.82,weekly,479.85
315,3710.35,needs,rent/mortgage,rent_mortgage,1338.78,monthly,1338.78
315,3710.35,needs,utilities,utilities,35.24,weekly,152.59
315,3710.35,needs,gas/transport,gas_transport,208.03,one time,208.03
315,3710.35,needs,insurance,insurance,76.27,biweekly,165.51
315,3710.35,needs,bills,bills,31.21,weekly,135.14
315,3710.35,needs,healthcare,healthcare,90.26,one time,90.26
315,3710.35,wants,dining out,dining_out,331.34,monthly,331.34
315,3710.35,wants,entertainment,entertainment,36.39,biweekly,78.97
315,3710.35,wants,subscriptions,subscriptions,70.34,monthly,70.34
315,3710.35,wants,hobbies,hobbies,20.17,weekly,87.34
315,3710.35,wants,travel,travel,156.26,monthly,156.26
315,3710.35,wants,gifts,gifts,16.1,biweekly,34.94
315,3710.35,wants,other,other,53.16,monthly,53.16
316,9780.19,needs,groceries,groceries,978.36,monthly,978.36
316,9780.19,needs,rent/mortgage,rent_mortgage,470.51,weekly,2037.31
316,9780.19,needs,utilities,utilities,79.87,weekly,345.84
316,9780.19,needs,gas/transport,gas_transport,434.63,one time,434.63
316,9780.19,needs,insurance,insurance,494.67,one time,494.67
316,9780.19,needs,bills,bills,380.2,monthly,380.2
316,9780.19,needs,healthcare,healthcare,112.78,biweekly,244.73
316,9780.19,needs,other,other,56.97,weekly,246.68
316,9780.19,wants,dining out,dining_out,188.25,biweekly,408.5
316,9780.19,wants,hobbies,hobbies,525.01,monthly,525.01
316,9780.19,wants,travel,travel,307.08,monthly,307.08
316,9780.19,wants,personal care,personal_care,362.16,monthly,362.16
316,9780.19,wants,gifts,gifts,98.92,biweekly,214.66
316,9780.19,wants,other,other,39.56,biweekly,85.85
317,3510.45,needs,groceries,groceries,169.78,biweekly,368.42
317,3510.45,needs,rent/mortgage,rent_mortgage,254.06,weekly,1100.08
317,3510.45,needs,utilities,utilities,191.93,one time,191.93
317,3510.45,needs,gas/transport,gas_transport,187.62,monthly,187.62
317,3510.45,needs,insurance,insurance,138.71,monthly,138.71
317,3510.45,needs,bills,bills,124.72,monthly,124.72
317,3510.45,needs,healthcare,healthcare,97.91,monthly,97.91
317,3510.45,needs,childcare,childcare,103.59,monthly,103.59
317,3510.45,needs,other,other,41.12,biweekly,89.23
317,3510.45,wants,dining out,dining_out,303.33,monthly,303.33
317,3510.45,wants,entertainment,entertainment,32.82,weekly,142.11
317,3510.45,wants,shopping,shopping,60.84,biweekly,132.02
317,3510.45,wants,hobbies,hobbies,34.0,biweekly,73.78
317,3510.45,wants,travel,travel,19.49,weekly,84.39
317,3510.45,wants,personal care,personal_care,130.23,monthly,130.23
317,3510.45,wants,gifts,gifts,32.86,one time,32.86
317,3510.45,wants,other,other,30.45,monthly,30.45
318,2979.77,needs,groceries,groceries,173.45,biweekly,376.39
318,2979.77,needs,rent/mortgage,rent_mortgage,800.06,monthly,800.06
318,2979.77,needs,utilities,utilities,117.81,monthly,117.81
318,2979.77,needs,gas/transport,gas_transport,99.54,biweekly,216.0
318,2979.77,needs,insurance,insurance,85.26,biweekly,185.01
318,2979.77,needs,bills,bills,19.91,weekly,86.21
318,2979.77,needs,healthcare,healthcare,67.66,one time,67.66
318,2979.77,needs,other,other,10.53,weekly,45.59
318,2979.77,wants,dining out,dining_out,42.09,weekly,182.25
318,2979.77,wants,shopping,shopping,214.84,one time,214.84
318,2979.77,wants,subscriptions,subscriptions,26.67,biweekly,57.87
318,2979.77,wants,hobbies,hobbies,116.13,one time,116.13
318,2979.77,wants,travel,travel,62.95,biweekly,136.6
318,2979.77,wants,personal care,personal_care,33.89,weekly,146.74
318,2979.77,wants,gifts,gifts,100.65,monthly,100.65
318,2979.77,wants,other,other,64.47,monthly,64.47
319,5612.86,needs,groceries,groceries,597.67,monthly,597.67
319,5612.86,needs,rent/mortgage,rent_mortgage,1904.24,one time,1904.24
319,5612.86,needs,utilities,utilities,65.12,weekly,281.97
319,5612.86,needs,gas/transport,gas_transport,289.85,monthly,289.85
319,5612.86,needs,insurance,insurance,112.46,biweekly,244.04
319,5612.86,needs,bills,bills,202.95,monthly,202.95
319,5612.86,needs,healthcare,healthcare,202.62,monthly,202.62
319,5612.86,needs,childcare,childcare,163.66,monthly,163.66
319,5612.86,needs,other,other,93.49,one time,93.49
319,5612.86,wants,dining out,dining_out,430.9,monthly,430.9
319,5612.86,wants,entertainment,entertainment,61.47,weekly,266.17
319,5612.86,wants,shopping,shopping,493.99,one time,493.99
319,5612.86,wants,hobbies,hobbies,194.08,monthly,194.08
319,5612.86,wants,travel,travel,293.19,monthly,293.19
319,5612.86,wants,personal care,personal_care,272.81,one time,272.81
319,5612.86,wants,gifts,gifts,79.88,biweekly,173.34
320,2205.65,needs,groceries,groceries,250.22,monthly,250.22
320,2205.65,needs,rent/mortgage,rent_mortgage,626.36,monthly,626.36
320,2205.65,needs,utilities,utilities,128.63,monthly,128.63
320,2205.65,needs,gas/transport,gas_transport,157.61,monthly,157.61
320,2205.65,needs,insurance,insurance,25.61,weekly,110.89
320,2205.65,needs,bills,bills,24.52,weekly,106.17
320,2205.65,needs,healthcare,healthcare,73.72,monthly,73.72
320,2205.65,wants,entertainment,entertainment,26.53,monthly,26.53
320,2205.65,wants,shopping,shopping,91.26,monthly,91.26
320,2205.65,wants,subscriptions,subscriptions,58.68,monthly,58.68
320,2205.65,wants,hobbies,hobbies,31.76,monthly,31.76
320,2205.65,wants,travel,travel,104.28,one time,104.28
320,2205.65,wants,personal care,personal_care,40.8,monthly,40.8
320,2205.65,wants,gifts,gifts,36.09,monthly,36.09
321,5350.82,needs,groceries,groceries,115.87,weekly,501.72
321,5350.82,needs,rent/mortgage,rent_mortgage,1406.48,monthly,1406.48
321,5350.82,needs,utilities,utilities,272.09,monthly,272.09
321,5350.82,needs,gas/transport,gas_transport,364.22,one time,364.22
321,5350.82,needs,insurance,insurance,328.14,monthly,328.14
321,5350.82,needs,bills,bills,121.58,biweekly,263.83
321,5350.82,needs,healthcare,healthcare,193.95,monthly,193.95
321,5350.82,needs,childcare,childcare,127.82,biweekly,277.37
321,5350.82,needs,other,other,110.39,monthly,110.39
321,5350.82,wants,dining out,dining_out,448.21,monthly,448.21
321,5350.82,wants,entertainment,entertainment,64.47,weekly,279.16
321,5350.82,wants,shopping,shopping,545.35,monthly,545.35
321,5350.82,wants,subscriptions,subscriptions,119.44,monthly,119.44
321,5350.82,wants,hobbies,hobbies,98.52,biweekly,213.79
321,5350.82,wants,gifts,gifts,37.91,monthly,37.91
321,5350.82,wants,other,other,163.03,monthly,163.03
322,2139.07,needs,groceries,groceries,215.83,monthly,215.83
322,2139.07,needs,rent/mortgage,rent_mortgage,142.12,weekly,615.38
322,2139.07,needs,utilities,utilities,112.7,monthly,112.7
322,2139.07,needs,gas/transport,gas_transport,136.96,monthly,136.96
322,2139.07,needs,insurance,insurance,114.22,monthly,114.22
322,2139.07,needs,bills,bills,21.71,weekly,94.0
322,2139.07,needs,healthcare,healthcare,76.12,one time,76.12
322,2139.07,wants,entertainment,entertainment,36.31,monthly,36.31
322,2139.07,wants,shopping,shopping,212.88,monthly,212.88
322,2139.07,wants,hobbies,hobbies,86.99,one time,86.99
322,2139.07,wants,travel,travel,80.35,monthly,80.35
322,2139.07,wants,personal care,personal_care,91.29,one time,91.29
322,2139.07,wants,other,other,33.37,biweekly,72.41
323,2013.92,needs,groceries,groceries,151.6,monthly,151.6
323,2013.92,needs,rent/mortgage,rent_mortgage,422.02,one time,422.02
323,2013.92,needs,utilities,utilities,22.15,weekly,95.91
323,2013.92,needs,gas/transport,gas_transport,110.89,one time,110.89
323,2013.92,needs,insurance,insurance,78.55,monthly,78.55
323,2013.92,needs,bills,bills,93.05,monthly,93.05
323,2013.92,needs,healthcare,healthcare,27.09,biweekly,58.79
323,2013.92,needs,childcare,childcare,69.81,one time,69.81
323,2013.92,needs,other,other,35.01,monthly,35.01
323,2013.92,wants,entertainment,entertainment,46.68,monthly,46.68
323,2013.92,wants,shopping,shopping,186.14,monthly,186.14
323,2013.92,wants,subscriptions,subscriptions,37.88,monthly,37.88
323,2013.92,wants,hobbies,hobbies,22.65,monthly,22.65
323,2013.92,wants,travel,travel,105.1,monthly,105.1
323,2013.92,wants,personal care,personal_care,34.86,biweekly,75.65
323,2013.92,wants,gifts,gifts,4.15,weekly,17.97
324,1730.46,needs,groceries,groceries,67.8,biweekly,147.13
324,1730.46,needs,rent/mortgage,rent_mortgage,585.17,monthly,585.17
324,1730.46,needs,utilities,utilities,61.49,monthly,61.49
324,1730.46,needs,gas/transport,gas_transport,106.71,monthly,106.71
324,1730.46,needs,insurance,insurance,19.69,weekly,85.26
324,1730.46,needs,bills,bills,62.81,monthly,62.81
324,1730.46,needs,healthcare,healthcare,29.18,biweekly,63.32
324,1730.46,wants,shopping,shopping,52.01,monthly,52.01
324,1730.46,wants,subscriptions,subscriptions,35.95,monthly,35.95
324,1730.46,wants,travel,travel,10.11,weekly,43.78
324,1730.46,wants,gifts,gifts,10.29,weekly,44.56
324,1730.46,wants,other,other,20.08,monthly,20.08
325,15263.32,needs,groceries,groceries,1464.04,monthly,1464.04
325,15263.32,needs,rent/mortgage,rent_mortgage,4814.72,monthly,4814.72
325,15263.32,needs,utilities,utilities,294.78,biweekly,639.67
325,15263.32,needs,gas/transport,gas_transport,238.34,weekly,1032.01
325,15263.32,needs,insurance,insurance,180.69,weekly,782.39
325,15263.32,needs,bills,bills,247.21,biweekly,536.45
325,15263.32,needs,healthcare,healthcare,149.71,biweekly,324.87
325,15263.32,needs,childcare,childcare,596.66,one time,596.66
325,15263.32,needs,other,other,173.12,biweekly,375.67
325,15263.32,wants,entertainment,entertainment,908.1,monthly,908.1
325,15263.32,wants,shopping,shopping,351.64,monthly,351.64
325,15263.32,wants,subscriptions,subscriptions,422.31,monthly,422.31
325,15263.32,wants,hobbies,hobbies,498.81,monthly,498.81
325,15263.32,wants,travel,travel,174.85,one time,174.85
325,15263.32,wants,personal care,personal_care,350.63,monthly,350.63
325,15263.32,wants,gifts,gifts,91.49,weekly,396.15
325,15263.32,wants,other,other,103.36,biweekly,224.29
326,4904.51,needs,groceries,groceries,538.86,monthly,538.86
326,4904.51,needs,rent/mortgage,rent_mortgage,411.09,weekly,1780.02
326,4904.51,needs,utilities,utilities,287.51,monthly,287.51
326,4904.51,needs,gas/transport,gas_transport,279.13,one time,279.13
326,4904.51,needs,insurance,insurance,138.31,biweekly,300.13
326,4904.51,needs,bills,bills,80.94,biweekly,175.64
326,4904.51,needs,healthcare,healthcare,171.88,monthly,171.88
326,4904.51,needs,childcare,childcare,153.22,one time,153.22
326,4904.51,wants,dining out,dining_out,348.83,monthly,348.83
326,4904.51,wants,entertainment,entertainment,36.17,weekly,156.62
326,4904.51,wants,subscriptions,subscriptions,60.88,monthly,60.88
326,4904.51,wants,hobbies,hobbies,132.65,monthly,132.65
326,4904.51,wants,travel,travel,79.68,biweekly,172.91
326,4904.51,wants,personal care,personal_care,49.23,weekly,213.17
326,4904.51,wants,gifts,gifts,102.03,monthly,102.03
327,5254.09,needs,groceries,groceries,191.82,biweekly,416.25
327,5254.09,needs,rent/mortgage,rent_mortgage,1149.09,monthly,1149.09
327,5254.09,needs,utilities,utilities,297.08,monthly,297.08
327,5254.09,needs,gas/transport,gas_transport,369.91,monthly,369.91
327,5254.09,needs,insurance,insurance,51.77,weekly,224.16
